rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
4075,ARKW,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,parent_underperformed,162,False,63,True,0.012712960456863324,0.009962933191720782,state_slope=downtrend,-0.0003181122603222158,0.04762310250510193,0,0000,0.0,0,8,0,4,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1114,False,False
4076,SPG,1h,state_session=morning + state_slope=uptrend,long,rejected,parent_underperformed,158,False,90,True,0.002437806847685585,0.0009938260524110483,state_slope=uptrend,-0.00031878145357072717,0.03421987948216687,0,0000,0.0,0,8,0,4,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,903,False,False
4077,CMCSA,1h,state_session=morning + state_slope=flat,short,rejected,parent_underperformed,176,False,71,True,0.0038507988631381637,0.001807754510045456,state_slope=flat,-0.0003199755865969209,0.027297324249975885,0,0000,0.0,0,8,0,4,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,786,False,False
4078,NSC,1h,state_ext=neutral + state_vol=low_vol,long,rejected,parent_underperformed,475,False,93,True,0.0029936769848683126,0.002176576836292872,state_vol=low_vol,-0.00032861793696706536,0.03597116727264593,0,0000,0.0,0,8,0,4,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,934,False,False
4079,PEP,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,406,False,185,False,-0.0020616314947384876,-0.0010627491348511563,state_ext=neutral,-0.00041780769184280057,0.015132987825327904,0,0000,0.0,0,0,0,8,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,574,False,False
4080,DOGE/USD,1h,state_session=afternoon + state_ext=stretched_up,short,rejected,parent_underperformed,502,False,110,True,0.0032458683502555805,0.002990160784822335,state_ext=stretched_up,-0.0004913317538662275,0.022650300077761143,0,0000,0.0,0,8,1,3,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,703,False,False
4081,ADA/USD,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,parent_underperformed,384,False,138,True,0.004695302118141012,0.003546349487653455,state_session=morning + state_slope=flat,-0.0005688096266240365,0.014643864033729859,0,0000,0.0,0,8,0,4,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,570,False,False
4082,MDLZ,1h,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,parent_underperformed,116,False,50,True,0.002883517944640304,0.0035575312409839447,state_session=morning + state_slope=uptrend,-0.0008245404856866948,0.023570890198948202,0,0000,0.0,0,8,1,3,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,723,False,False
4083,HUM,1h,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,278,False,67,False,-0.008656930564301814,-0.00010685026922331586,state_ext=neutral,-0.0022831209803219517,0.03475514477905017,0,0000,0.0,0,1,1,7,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,909,False,False
4084,RIVN,1h,state_ext=stretched_up + state_vol=mid_vol,short,rejected,rejected_unsupported,126,False,87,False,-0.01140137233610099,-0.00857476851851476,state_ext=stretched_up,-0.00560918548192037,0.023951962171077312,0,0000,0.0,0,0,0,8,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,732,False,False
4085,BITO,1h,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,260,False,109,False,-0.009035728595701207,-0.010124240629072008,state_ext=neutral,-0.00754821395582569,0.00748323170225218,0,0000,0.0,0,0,0,8,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,409,False,False
4086,GM,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,222,False,58,False,-0.009126860404573672,-0.009260692532734264,state_ext=neutral,-0.007968881725004255,3.57650410980348e-05,0,0000,0.0,0,0,0,8,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,52,True,False
4087,ABNB,1h,state_ext=stretched_down + state_vol=low_vol,short,rejected,sample_starved_unsupported,59,False,1,False,-0.00311734197730964,-0.0015011227151952812,state_vol=low_vol,0.001100328399012015,,0,0000,0.0,0,0,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,,False,False
4088,PFE,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,sample_starved_unsupported,104,False,24,False,-0.0009725942478033211,-2.1836190428739738e-05,state_vol=high_vol,0.0009936377898269546,0.6757868196678392,0,0000,0.0,0,1,6,1,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7289,False,False
4089,TSLA,1h,state_ext=stretched_down + state_slope=flat,long,rejected,sample_starved_unsupported,53,False,17,False,-0.0002628322228563402,-0.0006536531900965972,state_slope=flat,0.0006835594880616033,0.942245759912947,0,0000,0.0,0,0,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9593,False,False
4090,CVS,1h,state_session=morning + state_slope=flat,long,rejected,sample_starved_unsupported,185,False,49,False,0.002836236983336873,-0.00013285047027840119,state_slope=flat,0.0005181799519616962,0.09413518172816526,0,0000,0.0,0,0,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1725,False,False
4091,BIDU,1h,state_ext=neutral + state_slope=uptrend,long,rejected,sample_starved_unsupported,112,False,48,False,-0.0015205889780777176,-0.0009643235775933684,state_slope=uptrend,0.0004322797553182158,0.7797863799999731,0,0000,0.0,0,0,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8216,False,False
4092,XOM,1h,state_session=lunch + state_slope=flat,long,rejected,sample_starved_unsupported,137,True,34,False,-0.0015519881561937038,-7.843613895275152e-05,state_slope=flat,0.0001543834479416329,0.6609357279028192,0,0000,0.0,0,1,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7165,False,False
4093,VRTX,1h,state_session=afternoon + state_ext=stretched_down,short,rejected,sample_starved_unsupported,48,False,18,False,-0.0018046929473303616,-0.0003892915227853022,state_ext=stretched_down,8.666715027070529e-05,0.4670446595673876,0,0000,0.0,0,2,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5504,False,False
4094,CVX,1h,state_session=morning + state_ext=stretched_up,short,rejected,sample_starved_unsupported,64,False,41,False,0.0008093477491407999,-0.00046424183991895795,state_session=morning,6.963249249939026e-05,0.7126696462376811,0,0000,0.0,0,1,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7638,False,False
4095,MCD,1h,state_session=lunch + state_slope=uptrend,short,rejected,sample_starved_unsupported,127,False,35,False,0.001236106801934175,-7.180352152890324e-05,state_session=lunch,5.7660843874789234e-05,0.5756941051136928,0,0000,0.0,0,1,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6432,False,False
4096,NFLX,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,short,rejected,sample_starved_unsupported,77,False,30,False,0.0012537120126281686,-0.00010692161185003033,state_session=afternoon + state_ext=neutral,3.782697696636992e-05,0.7532893047186984,0,0000,0.0,0,2,7,0,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7968,False,False
4097,ADI,1h,state_ext=stretched_up + state_vol=mid_vol,long,rejected,sample_starved_unsupported,91,False,34,False,0.00017972453924037455,-0.0017276162256079943,state_vol=mid_vol,9.57578918868256e-06,0.9671625421714856,0,0000,0.0,0,0,6,1,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9808,False,False
4098,SHY,1h,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,519,False,225,False,-0.00013754987933244076,-1.2803813098249056e-05,state_ext=neutral,-1.2803813098249056e-05,0.00932732144496673,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,459,False,False
4099,BND,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,524,False,226,False,-0.0003218499640995827,-3.1468335857699336e-05,state_ext=neutral,-3.1468335857699336e-05,0.035193329926283656,0,0000,0.0,0,2,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,916,False,False
4100,CME,1h,state_session=lunch + state_slope=downtrend,short,rejected,parent_underperformed,93,False,75,True,0.005333430457406071,0.002899586728849817,state_slope=downtrend,-8.422651538668533e-05,0.028690495726859666,0,0000,0.0,0,8,0,3,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,811,False,False
4101,TLT,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,890,False,597,False,-0.0005504174776904502,-0.0002815909012121594,state_ext=neutral,-0.00025350491286503567,0.017907512358260158,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,629,False,False
4102,MRK,1h,state_session=lunch + state_ext=stretched_down,long,provisional,sample_starved_unsupported,48,False,19,False,0.005548772866784692,0.0046202867017784205,state_ext=stretched_down,-0.0005706267754200158,0.019915977576784982,0,0000,0.0,0,8,0,7,1.75,provisional,provisional,provisional,provisional,rejected,provisional,provisional,provisional,10098,655,False,False
4103,UNP,1h,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,449,False,86,False,-0.00301909115948086,-0.0013281246284826277,state_ext=neutral,-0.0007012290963341154,0.04770898529197587,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1115,False,False
4104,ISRG,1h,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,145,False,65,False,-0.005108288807817011,-0.003694587392288391,state_ext=stretched_up,-0.000794134588031202,0.02571411786231681,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,756,False,False
4105,ROKU,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,237,False,131,False,-0.0071284722047216375,-0.0029811185480888213,state_slope=uptrend,-0.0008982470299357731,0.005005661263859373,0,0000,0.0,0,0,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,343,False,False
4106,MCD,1h,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,400,False,163,False,-0.002803979736563715,-0.0010960694131006375,state_ext=neutral,-0.0014252041883917675,0.02402181392095626,0,0000,0.0,0,1,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,735,False,False
4107,PFE,1h,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,237,True,158,False,-0.0030955813710380246,-0.002144823313663443,state_ext=neutral,-0.0022011578956124085,0.006415703276960283,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,381,False,False
4108,LINK/USD,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,643,False,82,False,-0.004321551262497392,-0.0037920818485750463,state_ext=stretched_up,-0.0022211218764604445,0.003391768486051605,0,0000,0.0,0,1,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,283,False,False
4109,EFA,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,421,False,144,False,-0.002304337137042866,-0.0026368825281044054,state_ext=neutral,-0.002525031848160317,0.024694872356886943,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,743,False,False
4110,ELV,1h,state_session=morning + state_slope=downtrend,short,rejected,rejected_unsupported,188,False,57,False,-0.004876268383982721,-0.0012952722386780934,state_session=morning,-0.0025860682371560717,0.003861609879130201,0,0000,0.0,0,2,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,306,False,False
4111,OIH,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,96,True,52,False,-0.004172759292033437,-0.003641215996185131,state_session=morning,-0.0030886662373910386,0.016484538142429894,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,596,False,False
4112,AVAX/USD,1h,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,152,False,83,False,-0.003916264201024123,-0.003028593657614236,state_vol=low_vol,-0.003458002919883306,0.039889297086626474,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1004,False,False
4113,BCH/USD,1h,state_ext=stretched_up + state_vol=mid_vol,long,rejected,rejected_unsupported,279,False,85,False,-0.004512210928972428,-0.0030008735073268414,state_vol=mid_vol,-0.0036748703490696285,3.309316253963246e-05,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,49,True,False
4114,XME,1h,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,105,False,59,False,-0.00823786401472333,-0.007666447236589203,state_vol=high_vol,-0.005051899035013565,0.037041282531415254,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,958,False,False
4115,NOC,1h,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,468,False,64,False,-0.00782349381260066,-0.004939549000762215,state_ext=neutral,-0.005253611724971467,0.0006275337767642775,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,149,True,False
4116,CMG,1h,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,206,True,97,False,-0.006357421535678661,-0.006660209155353999,state_ext=neutral,-0.006725550408758455,0.02183316864260254,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,688,False,False
4117,LCID,1h,state_session=lunch + state_ext=stretched_down,long,rejected,rejected_unsupported,147,False,67,False,-0.013986288991647396,-0.010286694016113668,state_session=lunch,-0.008406146409608755,0.010249651941230065,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,485,False,False
4118,AA,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,101,True,58,False,-0.012884710548514281,-0.010177834905757858,state_session=afternoon,-0.009507024836260902,0.025430201708267486,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,753,False,False
4119,BCH/USD,1h,state_session=afternoon + state_ext=stretched_up,short,rejected,rejected_unsupported,346,False,90,False,0.0022875951337484515,0.0011762577121028652,state_ext=stretched_up,-7.90615067737593e-05,0.17785667960403728,1,0001,0.25,0,8,2,2,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2696,False,False
4120,LOW,1h,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,396,False,122,False,0.0031948270945397397,0.0028536649938943615,state_slope=flat,-0.00027733875568135453,0.283173608983903,1,0001,0.25,0,8,2,2,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3766,False,False
4121,ADA/USD,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,192,False,81,False,0.004129339484337674,0.002980386853850117,state_ext=neutral + state_slope=downtrend,-0.0005996398053701689,0.10759014923922172,1,0001,0.25,0,8,2,2,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1878,False,False
4122,PLD,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,sample_starved_unsupported,69,False,43,False,-0.00015879930560320187,-0.0003483738855780382,state_vol=high_vol,0.0012771201745738823,0.9428641804204274,0,0000,0.0,0,0,6,0,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9597,False,False
4123,GOOG,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,sample_starved_unsupported,100,False,42,False,0.0010345211110438482,-0.00036026125010950294,state_session=morning,0.00011679281342115606,0.7623967013357624,0,0000,0.0,0,0,6,0,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8058,False,False
