rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
3896,HUM,15m,state_session=afternoon + state_slope=flat,short,rejected,rejected_unsupported,689,False,268,False,-0.003726141882701997,-0.0012599222212782432,state_slope=flat,-0.0015252641452191008,0.05890649266294501,0,0000,0.0,0,1,1,6,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,908,False,False
3897,HD,15m,state_session=afternoon + state_slope=flat,short,rejected,rejected_unsupported,782,False,256,False,-0.000645012179500615,-0.00031497811625447864,state_slope=flat,-0.0001250818500879384,0.5595087884214069,2,1010,0.5,0,1,1,1,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5181,False,False
3898,ADI,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,817,False,270,False,0.0027717770098575146,0.00241669409273661,state_session=afternoon + state_slope=flat,0.0,0.17088987651602183,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1998,False,False
3899,F,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,821,True,205,False,0.0018767938474746515,0.0017286241326571333,state_session=afternoon + state_slope=flat,0.0,0.3319134879355581,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3329,False,False
3900,PEP,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,548,True,192,False,0.0010764905871912059,0.0014913184820113318,state_session=afternoon + state_slope=uptrend,0.0,0.22625687926389393,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2489,False,False
3901,C,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,716,True,313,False,0.001952106179730582,0.001469902408090614,state_session=afternoon + state_slope=flat,0.0,0.060723063695470536,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,937,False,False
3902,IYT,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,642,False,265,False,0.0016642057125077002,0.001379443353029876,state_session=afternoon + state_slope=flat,0.0,0.14666129424619467,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1765,False,False
3903,LMT,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,706,False,280,False,0.0006538964068619886,0.0012344776889009015,state_session=afternoon + state_slope=flat,0.0,0.5525430916591256,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5135,False,False
3904,IYT,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,468,False,206,False,0.001471153402531558,0.001186391043053734,state_session=afternoon + state_slope=downtrend,0.0,0.16440585269788666,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1928,False,False
3905,AEP,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,505,True,256,False,0.0010333473668116843,0.001144766241406335,state_session=afternoon + state_slope=downtrend,0.0,0.1714752875864889,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2009,False,False
3906,UNP,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,711,False,318,False,0.0012023361974789956,0.0010031383104433186,state_session=afternoon + state_slope=flat,0.0,0.1319619394264635,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1624,False,False
3907,IBB,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1722,True,741,False,0.0011823482938227614,0.0009758974215918976,state_session=afternoon,0.0,0.05681222704878053,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,882,False,False
3908,XOP,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,473,False,239,False,0.0005557649500436275,0.0009682541971548656,state_session=afternoon + state_slope=uptrend,0.0,0.651287852098065,1,0010,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5888,False,False
3909,XLI,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1582,False,567,False,0.0009304076562776527,0.0008600890255695726,state_vol=mid_vol,0.0,0.10469446502129687,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1387,False,False
3910,XLV,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,491,True,201,False,0.0008679878255264304,0.0008530379372731294,state_session=afternoon + state_slope=uptrend,0.0,0.22394336952130622,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2462,False,False
3911,CVX,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,480,False,216,False,0.00013006005030124517,0.000728693720742412,state_session=afternoon + state_slope=uptrend,0.0,0.914057013263009,1,0010,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7917,False,False
3912,MS,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1753,False,398,False,0.001196742948812155,0.0006015719422084911,state_vol=low_vol,0.0,0.16945087907117817,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1983,False,False
3913,PG,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,858,False,281,False,0.0003404745226282529,0.0005278846705027502,state_session=afternoon + state_slope=flat,0.0,0.7255011498588049,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6453,False,False
3914,DBA,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,864,False,338,False,0.00023544307971679705,0.0004972743141024127,state_slope=uptrend,0.0,0.48650361292452526,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4589,False,False
3915,EFA,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,421,False,280,False,0.0004002746414308995,0.00044632907783347483,state_session=afternoon + state_slope=downtrend,0.0,0.6357848077572017,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5772,False,False
3916,NSC,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,690,False,278,False,0.0004897349319378241,0.0003587692895437397,state_session=afternoon + state_slope=flat,0.0,0.5033128924657853,1,1000,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4718,False,False
3917,GILD,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,639,False,284,False,0.0002330263493337379,0.00018818771547555384,state_session=afternoon + state_slope=flat,0.0,0.7981667230015494,1,0010,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7024,False,False
3918,JNJ,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1727,False,745,False,0.00020586440877267326,0.00017046100161607588,state_session=afternoon,0.0,0.7141698282163003,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6366,False,False
3919,RTX,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1714,False,745,False,-7.238490356173604e-05,0.0001479431003551364,state_session=afternoon,0.0,0.9181047021667135,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7954,False,False
3920,IYT,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1371,False,565,False,0.0004832547114303406,0.00019849235195251643,state_vol=mid_vol,-6.613587574618883e-07,0.27940817126348905,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2889,False,False
3921,XLB,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1726,False,742,False,0.00015986405972246448,0.00022950188810872432,state_session=afternoon,-1.3909262854068066e-05,0.748650962102454,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6630,False,False
3922,LMT,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1486,False,580,False,0.00016102964799539793,0.0007416109300343107,state_slope=flat,-1.6078921039845674e-05,0.7950660164441139,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6992,False,False
3923,MO,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,509,False,204,False,0.00031806128208441406,0.0003196396897929724,state_session=afternoon,-1.9806064356663803e-05,0.7152668607915438,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6371,False,False
3924,MO,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,509,False,204,False,0.00031806128208441406,0.0003196396897929724,state_session=afternoon,-1.9806064356663803e-05,0.7152668607915438,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6372,False,False
3925,LINK/USD,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,714,False,170,False,1.522855546283175e-05,0.00014156219143041755,state_session=morning + state_ext=stretched_down,-2.412788551216213e-05,0.990669117764635,1,0010,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8498,False,False
3926,CVX,15m,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,415,False,263,False,-3.3271996179016876e-06,0.0005953064708232652,state_session=morning,-3.827542444733122e-05,0.9944905923926941,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8529,False,False
3927,XOM,15m,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,460,False,232,False,0.0003902575388598566,0.0009495024409604718,state_session=morning,-4.65117438217266e-05,0.5467560671015956,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5073,False,False
3928,LMT,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1638,False,721,False,-0.0005788118673900458,1.7694146488669892e-06,state_ext=neutral,-5.2740508829858036e-05,0.4237112229952955,1,0100,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4080,False,False
3929,JNJ,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,458,True,276,False,0.00014176838351564436,0.00010636497635904698,state_session=afternoon,-6.40960252570289e-05,0.8768228204088282,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7643,False,False
3930,DUK,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,449,False,297,False,-4.19876191115859e-05,0.0002421009268699941,state_session=afternoon,-7.390108903928375e-05,0.9460135292024328,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8141,False,False
3931,XME,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1142,False,742,False,0.000297871230112635,0.0006147295962706618,state_vol=mid_vol,-7.748107963445887e-05,0.6585830741952088,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5930,False,False
3932,CAT,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1546,True,553,False,0.0010675922060559946,0.0003974242960501648,state_slope=flat,-7.923903978013908e-05,0.34614597962207627,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3437,False,False
3933,UPS,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1696,False,731,False,0.00014054642017100733,7.538051825330046e-06,state_session=afternoon,-8.239520419852294e-05,0.875809125994172,1,0100,0.25,0,6,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7634,False,False
3934,REGN,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1601,True,706,False,3.165809272253279e-05,0.000538700527268076,state_session=afternoon,-0.00010267039773491405,0.9739999512250876,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8364,False,False
3935,PLD,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1404,False,665,False,-1.4476627062111952e-05,8.116087618002079e-05,state_slope=downtrend,-0.00010743717496097294,0.9731012581037268,1,1000,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8351,False,False
3936,XBI,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1498,False,591,False,0.0004905223447850194,2.3892591437867452e-05,state_ext=neutral,-0.0001074530950461775,0.39678934456839565,1,1000,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3862,False,False
3937,SLB,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1493,False,632,False,0.001045711770457426,0.0012796216213499002,state_vol=low_vol,-0.0001080203525184308,0.2892405646395002,1,0010,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2970,False,False
3938,KBE,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1408,False,601,False,0.00023809916991423565,1.43201701416034e-05,state_slope=downtrend,-0.00011497010712688515,0.5080812864360436,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4774,False,False
3939,BA,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1732,False,406,False,0.0004116316954960002,0.0003876846777565476,state_vol=low_vol,-0.00011735352681986361,0.7087100344622306,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6324,False,False
3940,IBB,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,449,False,192,False,0.001057167715417125,0.0008507168431862611,state_session=afternoon,-0.00012518057840563645,0.30370138295849713,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3092,False,False
3941,IBB,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,449,False,192,False,0.001057167715417125,0.0008507168431862611,state_session=afternoon,-0.00012518057840563645,0.30370138295849713,1,1000,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3093,False,False
3942,MRVL,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,811,True,210,False,0.004828752288064105,0.002213813479763676,state_session=afternoon + state_slope=flat,-0.00012589768741706926,0.1261822137249391,1,1000,0.25,0,7,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1565,False,False
3943,EQIX,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,441,False,204,False,0.0002542017404835481,0.0003345794528553956,state_session=lunch + state_slope=downtrend,-0.00012895131784477224,0.5632702059188153,1,0010,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5211,False,False
3944,GS,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,422,True,213,False,0.001793292771378147,0.0013365257935957337,state_session=afternoon + state_slope=uptrend,-0.0001329347955669653,0.06805620447592209,1,0100,0.25,0,8,0,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1021,False,False
